nomeSistema,class,jdeodorant,decor,organic
dbeaver,org.jkiss.dbeaver.ui.preferences.PrefPageDriversMaven.createContents,0,1,1
dbeaver,org.jkiss.dbeaver.ui.gis.panel.GISLeafletViewer.generateViewScript,0,1,1
dbeaver,org.jkiss.dbeaver.ui.gis.panel.GISLeafletViewer.updateToolbar,0,1,1
dbeaver,org.jkiss.dbeaver.ui.gis.panel.TilesManagementDialog.createDialogArea,0,1,1
dbeaver,org.jkiss.dbeaver.tools.transfer.database.DatabaseTransferProducer.transferData,0,1,1
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database.DatabaseConsumerPageMapping.createControl,0,1,1
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database.DatabaseConsumerPageMapping.createMappingsTree,0,1,1
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database.DatabaseProducerPageExtractSettings.createControl,0,1,1
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.stream.StreamConsumerPageOutput.createControl,0,1,1
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.stream.StreamConsumerPageSettings.createControl,0,1,1
dbeaver,org.jkiss.dbeaver.erd.model.ERDUtils.collectDatabaseTables,0,1,1
dbeaver,org.jkiss.dbeaver.erd.ui.export.ERDExportGraphML.exportDiagram,0,1,1
dbeaver,org.jkiss.dbeaver.ext.db2.ui.tools.maintenance.DB2ReorgTableDialog.createControls,0,1,1
dbeaver,org.jkiss.dbeaver.ext.exasol.ui.tools.ExasolExportTableToolDialog.createControls,0,1,1
dbeaver,org.jkiss.dbeaver.ext.generic.model.GenericTableBase.loadReferences,0,1,1
dbeaver,org.jkiss.dbeaver.ext.generic.views.GenericConnectionPage.createControl,0,1,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.model.PostgreDataType.getObjectDefinitionText,0,1,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors.PostgresRolePrivilegesEditor.createPartControl,0,1,1
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.PostgreCreateDatabaseDialog.createDialogArea,0,1,1
dbeaver,org.jkiss.dbeaver.model.exec.DBExecUtils.bindAttributes,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.data.ExecuteBatchImpl.processBatch,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.edit.AbstractCommandContext.getCommandQueues,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.cache.JDBCCompositeCache.loadObjects,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.data.handlers.JDBCContentValueHandler.getValueFromObject,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.data.handlers.JDBCNumberValueHandler.fetchColumnValue,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.data.handlers.JDBCNumberValueHandler.bindParameter,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.exec.JDBCColumnMetaData.JDBCColumnMetaData,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.JDBCDataSource.openConnection,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.JDBCDataSourceInfo.JDBCDataSourceInfo,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.JDBCSQLDialect.initDriverSettings,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.jdbc.struct.JDBCTable.readKeyEnumeration,0,1,1
dbeaver,org.jkiss.dbeaver.model.impl.sql.edit.struct.SQLTableManager.getTableDDL,0,1,1
dbeaver,org.jkiss.dbeaver.model.navigator.DBNProjectDatabases.handleDataSourceEvent,0,1,1
dbeaver,org.jkiss.dbeaver.model.sql.parser.SQLWordPartDetector.SQLWordPartDetector,0,1,1
dbeaver,org.jkiss.dbeaver.model.virtual.DBVModelSerializerLegacy.serializeEntity,0,1,1
dbeaver,org.jkiss.dbeaver.model.virtual.DBVModelSerializerModern.serializeEntity,0,1,1
dbeaver,org.jkiss.dbeaver.model.sql.format.tokenized.IndentFormatter.formatKeyword,0,1,1
dbeaver,org.jkiss.dbeaver.model.sql.task.SQLToolExecuteHandler.executeTool,0,1,1
dbeaver,org.jkiss.dbeaver.registry.driver.DriverDescriptorSerializerLegacy.serialize,0,1,1
dbeaver,org.jkiss.dbeaver.registry.driver.DriverDescriptorSerializerModern.serialize,0,1,1
dbeaver,org.jkiss.dbeaver.tasks.ui.view.DatabaseTasksTree.DatabaseTasksTree,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.CustomSashForm.layout,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.ViewerColumnController.createVisibleColumns,0,1,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.driver.DriverEditDialog.createMainTab,0,1,1
dbeaver,org.jkiss.dbeaver.ui.dialogs.driver.DriverEditDialog.createLibrariesTab,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.lightgrid.GridColumnRenderer.paint,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.lightgrid.LightGrid.refreshData,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.lightgrid.LightGrid.onPaint,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.lightgrid.LightGrid.updateCellSelection,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.lightgrid.LightGrid.onMouseDown,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.lightgrid.LightGrid.onMouseMove,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.lightgrid.LightGrid.onKeyDown,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.lightgrid.LightGrid.addDragAndDropSupport,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.FilterSettingsDialog.createDialogArea,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.ResultSetFilterPanel.ResultSetFilterPanel,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.ResultSetModel.updateCellValue,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.ResultSetReferenceMenu.fillRefTablesActions,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.ResultSetViewer.ResultSetViewer,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.ResultSetViewer.setActivePresentation,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.ResultSetViewer.createStatusBar,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.ResultSetViewer.addNewRow,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.colors.ColorSettingsDialog.createAttributeSettingsArea,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.handler.ResultSetHandlerMain.execute,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.panel.grouping.GroupingResultsContainer.rebuildGrouping,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.panel.grouping.GroupingResultsDecorator.registerDragAndDrop,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.panel.references.ReferencesResultsContainer.refreshReferenceKeyList,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.panel.valueviewer.ValueViewerPanel.viewValue,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.plaintext.PlainTextPresentation.printGrid,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.spreadsheet.SpreadsheetPresentation.copySelection,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.spreadsheet.SpreadsheetPresentation.pasteFromClipboard,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.spreadsheet.SpreadsheetPresentation.openValueEditor,0,1,1
dbeaver,org.jkiss.dbeaver.ui.controls.resultset.valuefilter.GenericFilterValueEdit.loadMultiValueList,0,1,1
dbeaver,org.jkiss.dbeaver.ui.data.dialogs.ComplexObjectEditor.ComplexObjectEditor,0,1,1
dbeaver,org.jkiss.dbeaver.ui.data.editors.ReferenceValueEditor.createEditorSelector,0,1,1
dbeaver,org.jkiss.dbeaver.ui.views.session.SessionManagerViewer.SessionManagerViewer,0,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.dialogs.GenerateMultiSQLDialog.executeSQL,0,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.sql.SQLEditor.createResultTabs,0,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.entity.EntityEditor.createPages,0,1,1
dbeaver,org.jkiss.dbeaver.ui.editors.entity.properties.TabbedFolderPageForm.refreshProperties,0,1,1
dbeaver,org.jkiss.dbeaver.ui.navigator.dialogs.ObjectBrowserDialog.createDialogArea,0,1,1
dbeaver,org.jkiss.dbeaver.ui.navigator.dialogs.SelectDataSourceDialog.createDialogArea,0,1,1
dbeaver,org.jkiss.dbeaver.ui.navigator.NavigatorUtils.addDragAndDropSupport,0,1,1
dbeaver,org.jkiss.dbeaver.ui.navigator.itemlist.ObjectListControl.setListData,0,1,1
dbeaver,org.jkiss.dbeaver.ui.navigator.project.ProjectExplorerView.createColumns,0,1,1
dbeaver,org.jkiss.dbeaver.ui.search.metadata.SearchMetadataPage.createControl,0,1,1
elasticsearch-analysis,org.wltea.analyzer.dic.Dictionary.getRemoteWordsUnprivileged,1,0,1
elasticsearch-analysis,org.wltea.analyzer.core.QuickSortSet.addLexeme,1,0,1
fastjson,com.alibaba.fastjson.asm.ClassReader.accept,1,0,1
fastjson,com.alibaba.fastjson.asm.ClassReader.readMethod,1,0,1
fastjson,com.alibaba.fastjson.asm.ClassWriter.toByteArray,1,0,1
fastjson,com.alibaba.fastjson.parser.deserializer.AbstractDateDeserializer.deserialze,1,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.Jdk8DateCodec.deserialze,1,1,1
fastjson,com.alibaba.fastjson.serializer.JodaCodec.deserialze,1,1,1
fastjson,com.alibaba.fastjson.JSONPath.extract,0,1,1
fastjson,com.alibaba.fastjson.JSONPath.getPropertyValue,0,1,1
fastjson,com.alibaba.fastjson.JSONValidator.any,0,1,1
fastjson,com.alibaba.fastjson.parser.DefaultJSONParser.parseObject,0,1,1
fastjson,com.alibaba.fastjson.parser.DefaultJSONParser.parseArray,0,1,1
fastjson,com.alibaba.fastjson.parser.DefaultJSONParser.parse,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.nextToken,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanSymbol,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanString,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldStringArray,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldIntArray,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldFloat,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFloat,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanDouble,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanDecimal,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldFloatArray,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldFloatArray2,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldDouble,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldDecimal,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldBigInteger,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldDate,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanDate,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanFieldUUID,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanUUID,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONLexerBase.scanStringSingleQuote,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanFieldInt,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanFieldString,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanFieldDate,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanFieldStringArray,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanFieldLong,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanFieldBoolean,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanInt,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanDouble,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.scanDate,0,1,1
fastjson,com.alibaba.fastjson.parser.JSONScanner.seekObjectToField,0,1,1
fastjson,com.alibaba.fastjson.parser.ParserConfig.getDeserializer,0,1,1
fastjson,com.alibaba.fastjson.parser.ParserConfig.createJavaBeanDeserializer,0,1,1
fastjson,com.alibaba.fastjson.parser.ParserConfig.checkAutoType,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.ArrayListTypeFieldDeserializer.parseArray,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.ASMDeserializerFactory._deserialzeArrayMapping,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.ASMDeserializerFactory._deserialze,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.ASMDeserializerFactory._deserialze_list_obj,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.FieldDeserializer.setValue,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.JavaBeanDeserializer.deserialze,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.JavaBeanDeserializer.parseField,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.JavaBeanDeserializer.createInstance,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.MapDeserializer.parseMap,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.StackTraceElementDeserializer.deserialze,0,1,1
fastjson,com.alibaba.fastjson.parser.deserializer.ThrowableDeserializer.deserialze,0,1,1
fastjson,com.alibaba.fastjson.serializer.ASMSerializerFactory.createJavaBeanSerializer,0,1,1
fastjson,com.alibaba.fastjson.serializer.ASMSerializerFactory.generateWriteAsArray,0,1,1
fastjson,com.alibaba.fastjson.serializer.ASMSerializerFactory.generateWriteMethod,0,1,1
fastjson,com.alibaba.fastjson.serializer.ASMSerializerFactory._list,0,1,1
fastjson,com.alibaba.fastjson.serializer.ASMSerializerFactory._processValue,0,1,1
fastjson,com.alibaba.fastjson.serializer.DateCodec.write,0,1,1
fastjson,com.alibaba.fastjson.serializer.FieldSerializer.writeValue,0,1,1
fastjson,com.alibaba.fastjson.serializer.JavaBeanSerializer.write,0,1,1
fastjson,com.alibaba.fastjson.serializer.ListSerializer.write,0,1,1
fastjson,com.alibaba.fastjson.serializer.MapSerializer.write,0,1,1
fastjson,com.alibaba.fastjson.serializer.MiscCodec.write,0,1,1
fastjson,com.alibaba.fastjson.serializer.MiscCodec.deserialze,0,1,1
fastjson,com.alibaba.fastjson.serializer.SerializeConfig.createJavaBeanSerializer,0,1,1
fastjson,com.alibaba.fastjson.serializer.SerializeConfig.getObjectWriter,0,1,1
fastjson,com.alibaba.fastjson.serializer.SerializeWriter.writeStringWithDoubleQuote,0,1,1
fastjson,com.alibaba.fastjson.serializer.SerializeWriter.writeFieldValueStringWithDoubleQuoteCheck,0,1,1
fastjson,com.alibaba.fastjson.util.FieldInfo.FieldInfo,0,1,1
fastjson,com.alibaba.fastjson.util.JavaBeanInfo.JavaBeanInfo,0,1,1
fastjson,com.alibaba.fastjson.util.JavaBeanInfo.build,0,1,1
fastjson,com.alibaba.fastjson.util.RyuDouble.toString,0,1,1
fastjson,com.alibaba.fastjson.util.RyuFloat.toString,0,1,1
fastjson,com.alibaba.fastjson.util.TypeUtils.castToDate,0,1,1
fastjson,com.alibaba.fastjson.util.TypeUtils.cast,0,1,1
fastjson,com.alibaba.fastjson.util.TypeUtils.castToJavaBean,0,1,1
fastjson,com.alibaba.fastjson.util.TypeUtils.computeGetters,0,1,1
fastjson,com.alibaba.fastjson.codegen.DeserializerGen.genDeserialze,0,1,1
fastjson,com.alibaba.fastjson.deserializer.issues569.parser.ParserConfigBug569.getDeserializer,0,1,1
fastjson,com.alibaba.json.bvt.bug.Bug_for_Next.testPrimitiveArray,0,1,1
fastjson,com.alibaba.json.bvt.bug.Bug_for_zhuel.test_for_zhuel,0,1,1
fastjson,com.alibaba.json.bvt.parser.DefaultExtJSONParserTest.test_casterror2,0,1,1
fastjson,com.alibaba.json.bvt.parser.DefaultExtJSONParserTest.test_casterror,0,1,1
fastjson,com.alibaba.json.test.codegen.DepartmentCodec.deserialze,0,1,1
fastjson,data.media.ImageGenDecoder.deserialze,0,1,1
fastjson,data.media.MediaContentGenDecoder.deserialze,0,1,1
fastjson,data.media.MediaGenDecoder.deserialze,0,1,1
gson,com.google.gson.stream.JsonReaderTest.testNextFailuresDoNotAdvance,1,0,1
gson,com.google.gson.internal.LinkedHashTreeMap.removeInternal,1,0,1
gson,com.google.gson.internal.LinkedTreeMap.removeInternal,1,0,1
gson,com.google.gson.internal.LinkedHashTreeMap.AvlBuilder.add,1,0,1
gson,com.google.gson.internal.bind.util.ISO8601Utils.parse,1,1,1
gson,com.google.gson.internal.bind.util.ISO8601Utils.format,1,0,1
gson,com.google.gson.stream.JsonReader.nextUnquotedValue,1,0,1
gson,com.google.gson.internal.$Gson$Types.resolve,1,0,1
gson,com.google.gson.stream.JsonReader.peekNumber,1,0,1
gson,com.google.gson.internal.bind.JsonElementReaderTest.testWrongType,0,1,1
gson,com.google.gson.stream.JsonReader.doPeek,0,1,1
guava,com.google.common.base.Splitter.SplittingIterator.computeNext,1,0,1
guava,com.google.common.cache.Striped64.retryUpdate,1,0,1
guava,com.google.common.cache.LocalCache.Segment.expand,1,0,1
guava,com.google.common.cache.LocalCache.loadAll,1,0,1
guava,com.google.common.graph.DirectedGraphConnections.incidentEdgeIterator,1,0,1
guava,com.google.common.graph.DirectedGraphConnections.ofImmutable,1,0,1
guava,com.google.common.hash.Striped64.retryUpdate,1,0,1
guava,com.google.common.hash.Murmur3_128HashFunction.Murmur3_128Hasher.processRemaining,1,0,1
guava,com.google.common.hash.FarmHashFingerprint64.hashLength65Plus,1,0,1
guava,com.google.common.io.ReaderInputStream.read,1,0,1
guava,com.google.common.math.LongMath.roundToDouble,1,0,1
guava,com.google.common.math.LongMath.divide,1,0,1
guava,com.google.common.math.IntMath.divide,1,0,1
guava,com.google.common.math.DoubleMath.log2,1,0,1
guava,com.google.common.math.Quantiles.ScaleAndIndexes.computeInPlace,1,0,1
guava,com.google.common.math.LongMath.binomial,1,0,1
guava,com.google.common.net.InetAddresses.textToNumericFormatV6,1,0,1
guava,com.google.common.collect.ImmutableSetMultimap.readObject,1,0,1
jedis,redis.clients.jedis.tests.PipeliningTest.pipelineResponse,1,0,1
jedis,redis.clients.jedis.tests.JedisPoolTest.returnResourceDestroysResourceOnException,1,0,1
jedis,redis.clients.jedis.tests.PipeliningTest.pipelineBinarySafeHashCommands,1,0,1
jedis,redis.clients.jedis.tests.JedisClusterTest.setUp,1,0,1
jedis,redis.clients.jedis.tests.JedisClusterTest.testMigrateToNewNode,1,0,1
jedis,redis.clients.jedis.tests.JedisClusterTest.testMigrate,1,0,1
jedis,redis.clients.jedis.JedisClusterCommand.runWithRetries,1,0,1
jedis,redis.clients.jedis.tests.ShardedJedisTest.testAvoidLeaksUponDisconnect,1,0,1
jedis,redis.clients.jedis.tests.commands.ControlCommandsTest.clientPause,1,0,1
jenkins,hudson.cli.CLI._main,1,1,1
jenkins,hudson.Functions.doPrintStackTrace,1,0,1
jenkins,hudson.Launcher.RemoteLaunchCallable.call,1,0,1
jenkins,hudson.ClassicPluginStrategy.createClassJarFromWebInfClasses,1,0,1
jenkins,hudson.Functions.getRelativeNameFrom,1,0,1
jenkins,hudson.FilePath.IsDescendant.invoke,1,0,1
jenkins,hudson.PluginManager.initTasks,1,1,1
jenkins,hudson.ProxyConfiguration.DescriptorImpl.doValidateProxy,1,0,1
jenkins,hudson.Main.remotePost,1,0,1
jenkins,hudson.FilePath.ValidateAntFileMask.invoke,1,0,1
jenkins,hudson.FilePath.installIfNecessaryFrom,1,0,1
jenkins,hudson.Util.rawEncode,1,0,1
jenkins,hudson.FilePath.normalize,1,0,1
jenkins,hudson.WebAppMain.contextInitialized,1,1,1
jenkins,hudson.ExtensionFinder.GuiceFinder.SezpozModule.configure,1,0,1
jenkins,hudson.PluginManager.doUploadPlugin,1,0,1
jenkins,hudson.ClassicPluginStrategy.createPluginWrapper,1,0,1
jenkins,hudson.EnvVars.OverrideOrderCalculator.scan,1,0,1
jenkins,hudson.util.RobustReflectionConverter.doUnmarshal,0,1,1
jenkins,hudson.cli.declarative.CLIRegisterer.discover,0,1,1
jenkins,hudson.model.DirectoryBrowserSupport.serveFile,0,1,1
jenkins,hudson.model.Executor.run,0,1,1
jenkins,hudson.model.Queue.maintain,0,1,1
jenkins,hudson.model.Run.execute,0,1,1
jenkins,hudson.model.FingerprintTest.fromString,0,1,1
jenkins,hudson.slaves.NodeProvisioner.update,0,1,1
jenkins,jenkins.model.Jenkins.Jenkins,0,1,1
jitwatch,org.adoptopenjdk.jitwatch.ui.triview.TriView.doSetMember,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.nmethod.codecache.CodeCacheLayoutStage.buildControlButtons,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.triview.Viewer.setup,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.nmethod.codecache.CodeCacheLayoutStage.animate,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.triview.Viewer.setContent,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.main.ClassTree.findOrCreateTreeItem,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.nmethod.compilerthread.CompilerThreadStage.plotQueuedCompileTimes,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.jarscan.visualiser.HistoPlotter.start,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.main.JITWatchUI.start,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.sandbox.SandboxConfigStage.buildHBoxBackgroundCompilation,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.sandbox.SandboxConfigStage.buildHBoxCompressedOops,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.sandbox.SandboxConfigStage.buildHBoxOnStackReplacement,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.sandbox.SandboxConfigStage.buildHBoxTieredCompilation,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.Dialogs.showTextInputDialog,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.Dialogs.showYesNoDialog,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.sandbox.Sandbox.runSandbox,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.nmethod.compilerthread.CompilerThreadStage.buildControlButtons,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.triview.bytecode.ViewerBytecode.setContent,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.graphing.CodeCacheStage.redraw,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.triview.bytecode.ViewerBytecode.createLabel,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.triview.TriView.highlightFromSource,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.nmethod.compilerthread.CompilerThreadStage.plotQueueLengths,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.ui.main.JITWatchUI.handleStageClosed,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.loader.BytecodeLoader.buildClassGenerics,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.util.ParseUtil.paramClassesMatch,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.inline.HeadlessInlineVisitor.InlineJournalVisitor.processParseTag,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.loader.BytecodeLoader.parseInstructions,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.JITDataModel.buildAndGetMetaClass,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.MemberSignatureParts.fromBytecodeSignature,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.compilation.CompilationUtil.memberMatchesMethodID,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.loader.BytecodeLoader.parse,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.util.DisassemblyUtil.getDisassemblerFilePath,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.bytecode.BytecodeAnnotationBuilder.buildParseTagAnnotations,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.util.ParseUtil.findBestLineMatchForMemberSignature,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.report.suggestion.SuggestionWalker.handleInlineFailTag,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.JITDataModel.updateStats,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.parser.zing.ZingLogParser.parseLine,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.assembly.arm.AssemblyParserARM.parseInstruction,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.assembly.x86.AssemblyParserX86.parseInstruction,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.assembly.AssemblyProcessor.handleLine,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.core.TagProcessor.processValidLine,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.assembly.AbstractAssemblyParser.parseAssembly,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.report.suggestion.SuggestionWalker.handleBranchTag,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.jarscan.sequencecount.SequenceCountOperation.handleChainStartingAtIndex,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.jarscan.sequencesearch.SequenceSearchOperation.handleChainStartingAtIndex,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.hotthrow.HotThrowFinder.visitTag,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.parser.hotspot.HotSpotLogParser.handleTag,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.assembly.arm.AssemblyParserARM.createInstruction,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.model.assembly.x86.AssemblyParserX86.createInstruction,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.chain.CompileChainWalker.processParseTag,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.report.suggestion.SuggestionWalker.processParseTag,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.histo.InlineSizeHistoVisitable.processParseTag,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.parser.AbstractLogParser.handleMember,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.test.TestJITWatchConfig.testMakeCustomProfileThenDeleteIt,1,0,1
jitwatch,org.adoptopenjdk.jitwatch.test.TestJITWatchConfig.testSwitchBetweenDefaultAndUserProfiles,1,0,1
libgdx,com.badlogic.gdx.InputEventQueue.drain,1,0,1
libgdx,com.badlogic.gdx.backends.android.AndroidTouchHandler.onTouch,1,0,1
libgdx,com.badlogic.gdx.backends.android.ZipResourceFile.addPatchFile,1,0,1
libgdx,com.badlogic.gdx.backends.android.AndroidFragmentApplication.initializeForView,1,0,1
libgdx,com.badlogic.gdx.backends.android.AndroidApplication.init,1,0,1
libgdx,com.badlogic.gdx.backends.android.AndroidDaydream.init,1,0,1
libgdx,com.badlogic.gdx.backends.android.DefaultAndroidInput.onKey,1,0,1
libgdx,com.badlogic.gdx.backends.gwt.GwtApplication.onModuleLoad,1,0,1
libgdx,com.badlogic.gdx.backends.gwt.GwtNet.sendHttpRequest,1,0,1
